Kategori,Judul,Link,Tanggal,Konten
Timnas Indonesia,"Kurniawan DY Kutuk Keras Serangan Rasial kepada Guinea, Coreng Wajah Indonesia",https://bola.kompas.com/read/2024/05/10/23080998/kurniawan-dy-kutuk-keras-serangan-rasial-kepada-guinea-coreng-wajah-indonesia,10/05/2024,"Legenda Timnas Indonesia Kurniawan Dwi Yulianto mengutuk keras serangan rasial yang dilakukan banyak netizen Indonesia kepada para pemain Timnas U23 Guinea di  media sosial.
Striker legendaris Timnas Indonesia ini menyesalkan tindakan tak terpuji tersebut, utamanya di saat Timnas Indonesia sedang berjuang untuk bisa mengharumkan nama bangsa kancah internasional.
Baginya, tindakan ini tidak bertanggung jawab dan mencoreng wajah bangsa Indonesia di mata dunia.
“Kecewa dan bahagia adalah hal  wajar dalam sebuah pertandingan, tidak perlu berlebihan dalam bersikap apalagi dengan berperilaku rasis yang akan menyakiti banyak orang dan mempermalukan bangsa dan diri sendiri,” ujarnya kepada Kompas.com.

Guinea akhirnya melaju ke Olimpiade Paris 2024 setelah mengalahkan pasukan Shin Tae-yong 1-0.
Laga berjalan panas karena dibumbui sejumlah keputusan kontroversial wasit yang membuat pendukung Timnas Indonesia kurang bisa legowo menerima kekalahan.
Media sosial menjadi tempat meluapkan kekecewaan tersebut. Sayangnya, sejumlah oknum bertindak tidak elok dengan menyerang akun pemain Timnas U23 Guinea dan federasi sepak bolanya dengan hujatan rasial.
Serangan rasial ini kemudian diangkat oleh media di negara yang terletak di Afrika Barat itu.
A post shared by Sports Kompascom (@sports.kompascom)
Perlahan tapi pasti, apa yang dilakukan netizen Indonesia mendapatkan perhatian internasional mengingat laga tersebut merupakan perebutan tiket pesta olahraga sejagat, Olimpiade Paris 2024.

Kurniawan Dwi Yulianto berharap kegaduhan yang terjadi bisa menjadi pelajaran bersama. Utamanya untuk suporter supaya bisa lebih bijaksana dalam menyikapi hasil pertandingan.
“Semoga bukan hanya suporter, tapi juga seluruh insan sepak bola untuk lebih bijak dan dewasa, karena di dalam sepak bola sendiri menjunjung nilai sportifitas yang tinggi,” kata pelatih yang sedang bertugas klub Serie Be, Como 1907, tersebut.
“Kita ini makhluk Allah yang sama kedudukannya semua,” tegasnya.
Timnas Indonesia dan PSSI langsung meminta maaf kepada federasi Guinea atas kejadian ini.
Melalui akun sosial media resminya mereka menegaskan tidak ada tempat untuk rasialisme dan ujaran kebencian di sepak bola.
“Atas nama timnas sepak bola Indonesia, kami mohon maaf sebesar-besarnya dan menyesali atas ketidaknyamanan yang ditimbulkan segala komentar tak pantas yang masuk ke akun media sosial Anda,” tulis akun media sosial Timnas Indonesia.
“PSSI dan timnas Indonesia sepenuhnya menghormati keberagaman dan merangkul semua budaya dengan pikiran terbuka.”
""Sebagai sebuah bangsa, kami selalu menentang rasialisme dan ujaran kebencian dengan cara apa pun,” pungkasnya."
Liga Inggris,"Man United Vs Arsenal, Setan Merah Akan Dilibas di Old Trafford",https://bola.kompas.com/read/2024/05/10/22461548/man-united-vs-arsenal-setan-merah-akan-dilibas-di-old-trafford,10/05/2024,"Pengamat sepak bola asal Inggris, Chris Sutton, mempunyai keyakinan Manchester United akan dilibas Arsenal di Old Trafford.
Man United akan melakoni duel menghadapi Arsenal dalam pekan ke-37 Premier League, kasta teratas Liga Inggris 2023-2024.
Laga Man United vs Arsenal dalam jadwal Liga Inggris berlangsung di Stadion Old Trafford, Manchester, Inggris, pada Minggu (12/5/2024).
Chris Sutton mengungkapkan bahwa Man United tidak akan bisa berkutik saat melawan Arsenal di depan pendukung sendiri.

Menurut Chris Sutton, Man United bukan lagi tim saat di era Sir Alex Ferguson, yang ditakuti lawan-lawannya.
“Mereka (Man United di era Ferguson) merupakan tim terbaik yang pernah ada di Premier League,” kata  Sutton, dikutip dari BBC.
“Man United memang brlian masa itu, tetapi sekarang sudah tidak lagi,” lanjut pemain yang pensiun pada tahun 2007 itu.
“Manajer Man United Erik ten Hag akan pergi akhir musim, saya yakin, dan Arsenal bakal menggilas mereka di Old Trafford,” tuturnya.

Eks pemain yang antara lain pernah bermain bagi Celtic, Blackburn, Norwich, dan Chelsea itu menjelaskan bahwa Arsenal tetap bisa menumbangkan Man United dengan skor besar jika tak bermain dalam performa terbaiknya.
“Satu-satunya pertanyaan adalah apakah The Gunners bisa tampil bagus,” ungkap pemenang Liga Inggris bersama Blackbur Rovers itu.
“Namun, bahkan jika mereka berada di bawah performa terbaiknya, ini bisa berakhir dengan skor telak,” lanjutnya.
Lebih lanjut, pemenang empat gelar Liga Skotlandia ini menuturkan bahwa Man United sejatinya membutuhkan peran Bruno Fernandes.
Di samping itu, Sutton mengatakan, pertahanan solid Man United bisa menjadi faktor penentu saat menghadapi Arsenal.

“Man United benar-benar membutuhkan Fernandes kembali untuk laga ini,” tutur top skor Premier LEague pada musim 1997-1998 itu.
“Namun, meski Fernandes fit, satu-satunya cara Man United bisa menang dengan bertahan dalam jumlah besar dan memanfaatkan peluang lewat serangan balik,” ujar dia."
Timnas Indonesia,Strategi demi Wujudkan Mimpi Timnas Indonesia ke Olimpiade,https://bola.kompas.com/read/2024/05/10/21343838/strategi-demi-wujudkan-mimpi-timnas-indonesia-ke-olimpiade,10/05/2024,"Menpora RI, Dito Ariotedjo, mengungkapkan bahwa pihaknya telah menyiapkan strategi jangka panjang untuk perkembangan sepak bola Indonesia.
Timnas U23 Indonesia masih harus absen bermain di Olimpiade 2024 seusai kalah 0-1 dari Guinea dalam laga playoff.
Bertanding di Clairefontaine, Perancis, pada Kamis (9/5/2024), gol tunggal kemenangan Guinea dikemas melalui sepakan penalti Ilaix Moriba (29’).
Kekalahan kontra Guinea membuat timnas U23 Indonesia dipastikan belum berhasil menyudahi puasa tak bermain di Olimpiade sejak tahun 1956.

Timnas Indonesia kali terakhir mentas di Olimpide 68 tahun lalu di Melbourne, Australia.
Kini, Ketua Umum PSSI, Erick Thohir, mengungkapkan bahwa pihaknya menargetkan timnas Indonesia agar bisa bermain di Olimpiade 2028.
Dito Ariotedjo selaku Menpora RI menegaskan bahwa pihaknya siap untuk memberikan fasilitas penunjang agar timnas Indonesia bisa maju dan mencapai target bermain di Olimpiade 2028.
Di samping itu, Dito menjelaskan, Kemenpora sejatinya juga tengah gencar untuk mencari talenta-talenta sepak bola dari level akar rumput.

“Saat ini, kami gencar melakukan talent scouting seluruh Indonesia dengan judul tarkam, tetapi ini tarkam modern,” kata Dito Ariotedjo dalam program Kompas Petang di Kompas TV pada Jumat (10/5/2024.
“Kami talent scounting untuk mencari dari akar rumput dan bisa dilihat ada program Barati Cup, itu salah satu cara mencari bibit usia muda,” lanjutnya.
“Ini ada berbagai strategi, dari pendek, menengah, dan panjang. TC (training center) juga sudah kami buat. Insya Allah Oktober sudah jadi di Cibubur dan next-nya di IKN masih dalam proses,” tuturnya.
Sekarang ini, pria berumur 33 tahun tersebut mengatakan bahwa PSSI bersama Menpora juga menjalankan strategi jangka pendek lewat naturalisasi pemaain.

“Pemanfaatan diaspora atau yang biasa dikatakan naturalisasi, itu jangka pendek,” kata Dito Ariotedjo.
“Namun, betul kami tak akan berhenti di strategi jangka pendek,” imbuh alumni Universitas Indonesia itu."
Timnas Indonesia,Jadwal Timnas Indonesia di Tournoi Maurice Revello 2024,https://bola.kompas.com/read/2024/05/10/20004688/jadwal-timnas-indonesia-di-tournoi-maurice-revello-2024,10/05/2024,"Berikut adalah jadwal Timnas U20 Indonesia di Tournoi Maurice Revello 2024. Merah Putih akan berpartisipasi di turnamen bergengsi yang dulunya bernama Toulon Tournament tersebut untuk menggantikan Mesir.
Indonesia akan berpartisipasi untuk ketiga kalinya, setelah ambil bagian pada edisi 2017 dan 2022.
Merah Putih finis sebagai peringkat ketiga Grup B di turnamen edisi 2022 dan posisi buncit Grup C pada debut turnamen di edisi 2017.
Indonesia kali ini akan tergabung di Grup B bersama Italia, Jepang, Panama, dan Ukraina. Sementara, Grup A dihuni Perancis, Pantai Gading, Meksiko, Arab Saudi, dan Korea Selatan.
Tahun ini akan menandai edisi ke-50 Tournoi Maurice Revello yang sebelumnya dikenal dengan nama Tournoi de Toulon.

Turnamen usia muda legendaris ini pernah diikuti nama-nama besar sepak bola seperti Cristiano Ronaldo dan Zinedine Zidane.
Turnamen akan bergulir pada 3 sampai 16 Juni 2024 dan bergulir di beberapa kota di Departemen Bouches-du-Rhone, seperti Aubagne, Fos-sur-Mer, Salon-de-Provence, Vitrolles, serta Arles dan Mallemort.
Turnamen Maurice Revello kali ini akan diikuti oleh 10 negara yang terbagi ke dalam dua grup yang terdiri dari 5 tim.
Dua pemenang grup akan bermain satu sama lain di final. Sementara, dua runner-up grup bakal terlibat dalam pertandingan perebutan tempat ketiga.
Lalu, tim peringkat ketiga grup akan bertanding untuk tempat kelima dan demikian seterusnya sampai penghuni terbawah klasemen yang bersaing untuk peringkat sembilan.

PelatihTimnas U20 Indonesia, Indra Sjafri, telah mengutarakan beberapa waktu lalu bahwa Indonesia memang diundang berpartisipasi di turnamen.
""Ya (benar event yang diikuti itu adalah Toulon),"" kata Indra, dikutip dari BolaSport.com pada 3 Mei silam.

""Kemarin pak Ketum sudah saya sampaikan ke beliau ada informasi dari sekretariat PSSI bahwa kami diundang oleh Toulon yang awalnya mereka tidak jadi undangan kami,"" tuturnya.
Eks pelatih Bali United tersebut sangat mendukung partisipasi di Turnamen Toulon. Dia menilai turnamen ini bisa digunakan pemain untuk menambah pengalaman.
""Kami butuh pertandingan-pertandingan internasional dengan lawan yang sepadan. Untuk Kualifikasi (Piala Asia U20 2024) di bulan September nanti,"" ujar eks Bali United tersebut."
Timnas Indonesia,"Indonesia Vs Guinea, Respons PSSI soal Shin Tae-yong Kena Kartu Merah",https://bola.kompas.com/read/2024/05/10/19112298/indonesia-vs-guinea-respons-pssi-soal-shin-tae-yong-kena-kartu-merah,10/05/2024,"Exco PSSI, Arya Sinulingga, mengaku kecewa dengan keputusan wasit yang memberikan kartu merah kepada Shin Tae-yong dalam laga timnas U23 Indonesia vs Guinea.
Timnas U23 Indonesia menelan kekalahan tipis 0-1 dari Guinea dalam playoff Olimpiade 2024 Paris.
Laga timnas U23 Indonesia vs Guinea berlangsung di Clairefontaine, Perancis, pada Kamis (9/5/2024) malam WIB.
Gol semata wayang Guinea ke gawang timnas U23 Indonesia dibukukan oleh Ilaix Moriba pada menit ke-29.

Salah satu momen yang menjadi sorotan dalam laga Indonesia vs Guinea, yakni Shin Tae-yong menerima kartu kuning kedua atau kartu merah pada menit ke-75.
STY dikartu merah setelah melemparkan protes kepada wasit Francois Letexier yang memberikan penalti kepada Guinea setelah Alfreandra Dewangga dinilai melanggar Algassime Bah di kotak terlarang.
Setelah Shin Tae-yong kena kartu merah, pelatih asal Korea Selatan itu tampak kecewa. Ia beberapa kali melempar protes lanjutan dan bahkan tak mau keluar dari lapangan ketika wasit terus memintanya meninggalkan sisi permainan.
Beruntungnya, setelah laga dilanjutkan kembali, bola hasil tendangan penalti Algssime Bah tak masuk ke gawang timnas Indonesia karena membentur tiang gawang kanan Ernando Ari.

Exco PSSI, Arya Sinulingga, lalu memberikan respons mengenai STY yang mendapatkan kartu merah dalam laga Indonesia vs Guinea.
Menurut Arya, keputusan wasit Francois Letexier untuk mengusir STY dengan kartu merah tak benar.
“Ya, jelas kami kecewa kenapa sampai penalti, beruntung gagal,” ujar Arya Sinulingga, dikutip dari BolaSport.com.

“Situasi ini berbahaya untuk tim, tetapi keputusannya tidak benar versi kami,” lanjut dia menambahkan.
“Apalagi kalau dilihat ulang, tadi bolanya kena lebih dahulu baru pemain lawan. Artinya, itu bersih sehingga STY pun protes keras seperti itu,” tutur dia."
Sports,"Gia Cedera, Jakarta Pertamina Enduro Akhiri Kontrak",https://www.kompas.com/sports/read/2024/05/10/19064968/gia-cedera-jakarta-pertamina-enduro-akhiri-kontrak,10/05/2024,"Jakarta Pertamina Enduro resmi mengakhiri kerja sama dengan pemain asing asal Amerika Serikat, Giovanna Milana, atau Gia.
Gia mengalami cedera di bagian paha kirinya setelah terpeleset saat bermain menghadapi Jakarta Electric PLN dalam minggu kedua putaran pertama ProLiga 2024, Kamis (2/5/2025) di GOR Jatidiri, Semarang.
Cedera tersebut membuat Gia terpaksa menepi dari lapangan voli selama 3-4 minggu atau absen 8-10 pertandingan di ProLiga 2024.
""Iya (kontrak Gia berakhir), karena sudah diganti dengan pemain lain,"" kata pelatih Jakarta Pertamina Enduro, Eko Waluyo, kepada Kompas.com.
Adapun pemain pengganti Gia yakni berasal dari Jerman, Ivana Vanjak, yang juga berposisi outside hitter.

Gia sejatinya berkontribusi cukup baik untuk Pertamina Enduro.
Pemain kelahiran 13 Juni 1998 itu mampu memberikan 63 poin dari tiga laga di Proliga 2024.
""Saya kemarin (laga kontra Jakarta Electric) terpeleset karena arena basah akibat keringat,"" kata Gia kepada Kompas.com, 4 Mei 2024.
Gia sejatinya tak memiliki masalah dengan chemistry di tim Jakarta Pertamina Enduro.
Mantan pemain Red Spark itu bahkan mengaku nyaman berada di Jakarta Pertamina Enduro.
Hal ini tak lepas dari keakraban Giovanna Milana bersama rekan setimnya.

Gia mengaku kebersamaan di tim membuatnya bisa lebih dekat dan terjalin chemistry yang kuat di lapangan.
""Teman-teman di tim jadi rahasia (chemistry kuat), itu sangat berarti bagi kami, bagi saya, dan Poli (Shemanova). Ini bukan karena sistem, tetapi teman-teman di tim membantu saya dengan kasih dan keberanian,"" kata Gia.
""Saya sudah merasa seperti di rumah sejak awal gabung,"" lanjutnya.
Adapun informasi Gia pergi dari Jakarta Pertamina Enduro juga sudah diunggah di akun pribadi sang pemain."
Liga Indonesia,"VAR Mobile Meluncur Ke Arena Championship Series, Teknologi Baru Liga 1",https://bola.kompas.com/read/2024/05/10/19000058/var-mobile-meluncur-ke-arena-championship-series-teknologi-baru-liga-1,10/05/2024,"Operator kompetisi Liga 1, PT Liga Indonesia Baru (LIB), semakin intens mempersiapkan penggunaan teknologi baru Video Assistant Referee (VAR) pada babak Championship Series.
Sesuai rencana, teknologi VAR musim ini akan mulai digunakan pada babak Championship Series Liga 1 2023-2024 yang akan dimulai pada Selasa (14/5/2024) mendatang.
Saat ini sebanyak dua unit VAR Mobile sudah diberangkatkan ke dua venue yang akan menggelar laga-laga leg pertama Championship Series Liga 1 2023-2024, Jumat (10/5/2024) siang.
Satu unit VAR Mobile yang menuju Gianyar akan digunakan dalam laga Bali United FC vs Persib Bandung, Selasa (14/5/2024) malam.

Satu unit lagi bergerak menuju laga Madura United vs Borneo FC di Stadion Gelora Bangkalan, Rabu (15/5/2024) mendatang.
""Proses persiapan alat-alat VAR berjalan sesuai jadwal. Rencananya, VAR Mobile yang dikerjakan sudah siap beroperasi dan meluncur ke venue pertandingan hari ini,"" ujar Direktur Operasional LIB, Asep Saputra, melalui rilis pada Jumat (10/5/2024).
Selanjutnya, akan ada dua unit mobil yang diberangkatkan ke Balikpapan dan Bandung untuk pertandingan leg kedua semifinal Championship Series Liga 1 yang bergulir pada tanggal 18 serta 19 Mei 2024.
VAR Mobile ini akan digunakan sebagai VAR Room bagi personel perangkat Video Assistant Referee seperti VAR, AVAR (Assistant VAR), dan RO (Replay Operator).
Mereka akan bertugas di dalam VAR Mobile yang ditempatkan di dekat stadion.
Berbeda dengan mobil pada umumnya, VAR Mobile tentu dilengkapi berbagai fitur yang mengakomodasi kinerja VAR, seperti enam unit layar monitor, komputer, dan server.

Agar alat-alat VAR bisa beroperasi maksimal, di dalam mobil tersedia tiga buah pendingin udara.
Satu pendingin ruangan ditempatkan di VAR Room, serta dua lagi di ruang server untuk menunjang kinerja perangkat server dan komputer.
VAR Mobile juga dilengkapi dengan generator.
""Untuk kelengkapan fitur ini kami tidak main-main, mengingat biaya yang dihabiskan untuk alat-alat VAR sangatlah mahal.""
""Sebelum membuat VAR Mobile, kami telah melakukan studi banding ke negara-negara lain yang juga menggunakan VAR Mobile. Kami juga berdiskusi terlebih dahulu dengan pihak karoseri yang mempersiapkan unit-unit VAR Mobile,"" kata Asep Saputra."
Timnas Indonesia,"Noda Rasialisme Indonesia Vs Guinea: PSSI Wajib Edukasi Fan, Beri Pemahaman",https://bola.kompas.com/read/2024/05/10/18344688/noda-rasialisme-indonesia-vs-guinea-pssi-wajib-edukasi-fan-beri-pemahaman,10/05/2024,"Pengamat sepak bola Tanah Air, Kesit Budi Handoyo, mengatakan bahwa PSSI memiliki tanggung jawab untuk mengedukasi suporter agar tak melakukan aksi rasis.
Suporter timnas U23 Indonesia melakukan tindak rasialisme kepada Guinea melalui media sosial.
Aksi rasis dilakukan fan Garuda Muda setelah timnas U23 Indonesia menelan kekalahan 0-1 dari Guinea dalam playoff Olimpiade 2024 Paris.
Ilaix Moriba, sang pencetak gol tunggal kemenangan Guinea, menjadi korban serangan rasis dari sejumlah warganet fan timnas Indonesia.

Kolom komentar Ilaix Moriba dibanjir dengan emoji monyet yang dikirimkan oleh sejumlah fan timnas Indonesia. Ada pula komentar yang menghujat warna kulitnya.
Perlakuan serupa juga dialami media sosial Guinea. Akun mereka diserang komentar rasis dari fan yang kecewa dengan kekalahan timnas U23 Indonesia.
Sebelumnya, pemain timnas U23 Indonesia, Marselino Ferdinan, juga menerima cyber bullying dari penggemar Garuda setelah dianggap tampil tak memuaskan saat melawan Irak dalam laga perebutan tempat ketiga Piala Asia U23 2024.
Kesit Budi Handoyo mengungkapkan bahwa PSSI mempunyai tugas untuk memberikan sebuah pelajaran bagi para penggemar sepak bola Indonesia soal pentingnya respek dalam laga sepak bola.

Terlebih lagi, pria yang akrab disapa Bung Kesit itu menjelaskan, rasialisme merupakan tindakan terlarang dalam olahraga sepak bola.
“Kalau PSSI yang terpenting memberikan edukasi kepada suporter dan tak boleh berhenti,” kata Bung Kesit kepada Kompas.com pada Jumat (10/5/2024).
A post shared by Sports Kompascom (@sports.kompascom)
“Sepak bola jelas mengharamkan rasialisme, tendang jauh-jauh rasialisme. Jangan kita melakukan hal-hal yang seharusnya bisa kita lawan, jangan Indonesia sampai dipikir ‘kok pendukungnya seperti ini’,” ucapnya menambahkan.
“Sepak bola itu harusnya jauh dari rasialisme, tetapi malah pendukung Indonesia yang melakukan hal rasis, ini tidak boleh,” kata dia.
Menurut Bung Kesit, edukasi dan pemahaman dari PSSI kepada suporter sangat diperlukan agar mereka bisa menjauhkan diri dari tindakan rasis.

“Edukasi kepada suporter harus terus dilakukan, memberikan pemahaman kepada mereka bahwa sepak bola harus betul-betul bersih dari masalah rasialisme,” tuturnya.
Sementara itu, Exco PSSI, Arya Sinulingga, sudah buka suara. Ia menyesali aksi rasis yang dilakukan penggemar timnas U23 Indonesia kepada Guinea.
“Para pemain pulang dengan kepala tegak dan legawa menerima kekalahan, jadi kita berharap para suporter melakukan hal serupa,” ujar Arya.
“Jangan menodai perjuangan timnas U23 Indonesia dengan ujaran rasis kepada para pemain lawan.”
“Mimpi anak-anak muda ini masih panjang. Tolong jangan dicederai dengan aksi rasis yang sangat merugikan dan memalukan. Kita fokus mendukung timnas ke depan,” ucap dia."
Timnas Indonesia,Saat Philippe Troussier Tonton Langsung Indonesia Vs Guinea...,https://bola.kompas.com/read/2024/05/10/18000038/saat-philippe-troussier-tonton-langsung-indonesia-vs-guinea-,10/05/2024,"Eks pelatih Vietnam, Philippe Troussier, menyempatkan diri untuk menonton langsung laga timnas U23 Indonesia vs Guinea.
Timnas U23 Indonesia menelan kekalahan 0-1 dari Guinea dalam playoff Olimpiade 2024 Paris.
Laga timnas Indonesia vs Guinea berlangsung di Clairefontaine, Perancis, pada Kamis (9/5/2024) malam WIB.
Gol semata wayang Guinea lahir melalui aksi Ilaix Moriba dari tendangan penalti pada menit ke-29.

Philippe Troussier ternyata ikut menyaksikan pertandingan timnas Indonesia vs Guinea yang berlangsung di kampung halamannya, Perancis.
Menurut laporan VN Express, Troussier berada di tribune penonton bersama sejumlah temannya.
Kamera pun sempat menyorot momen Philippe Troussier menyaksikan laga timnas U23 Indonesia vs Guinea.
Perusahaan anggur milik Troussier, Sol Beni, juga mengunggah foto eks pelatih Jepang itu dengan fisioterapis timnas Indonesia, Choi Ju-young.

Sebelumnya, Troussier sempat menuturkan bahwa duel timnas Indonesia vs Guinea merupakan kesempatan mengukur perkembangan sepak bola Asia.
“Sepak bola Asia sudah pasti berkembang,” kata Troussier dalam wawancara dengan majalah Number, dikutip dari VN Express.
“Namun, mari lihat bagaimana mereka (sepak bola Asia) dengan sepak bola Afrika,” tutur pelatih berumur 69 tahun itu."
Timnas Indonesia,"Indonesia Ikut Turnamen Toulon 2024, Gantikan Mesir, Segrup dengan Italia",https://bola.kompas.com/read/2024/05/10/17311478/indonesia-ikut-turnamen-toulon-2024-gantikan-mesir-segrup-dengan-italia,10/05/2024,"Timnas U20 Indonesia dipastikan akan kembali bermain di Tournoi Maurice Revello 2024 atau Toulon Cup di Perancis. Indonesia satu grup dengan Italia.
Tahun ini akan menandai edisi ke-50 Tournoi Maurice Revello yang sebelumnya dikenal dengan nama Tournoi de Toulon.
Turnamen usia muda legendaris yang pernah diikuti nama-nama besar sepak bola seperti Cristiano Ronaldo dan Zinedine Zidane tersebut kali ini diadakan di Bouches-du-Rhone pada Juni 2024.
Turnamen Toulon akan bergulir pada 3 sampai 16 Juni 2024 yang bergulir di beberapa kota di Departemen Bouches-du-Rhone, seperti Aubagne, Fos-sur-Mer, Salon-de-Provence, Vitrolles, serta Arles dan Mallemort.
Turnamen Maurice Revello kali ini akan diikuti oleh 10 negara yang terbagi ke dalam dua grup yang terdiri dari 5 tim.
Dua pemenang grup akan bermain satu sama lain di final. Sementara, dua runner-up grup bakal terlibat dalam pertandingan perebutan tempat ketiga.
Lalu, tim peringkat ketiga grup akan bertanding untuk tempat kelima dan demikian seterusnya sampai penghuni terbawah klasemen yang bersaing untuk peringkat sembilan.
Indonesia berada di Grup B bersama Italia, Jepang, Panama, dan Ukraina. Sementara Grup A dihuni Perancis, Pantai Gading, Meksiko, Arab Saudi, dan Korea Selatan.

Garuda Muda menggantikan Mesir yang mengundurkan diri dari Turnamen Toulon. Indonesia akan berpartisipasi untuk ketiga kalinya, setelah sebelumnya ambil bagian pada edisi 2017 dan 2022.
Tim asuhan Indra Sjafri pun telah mendapat restu dari Ketua Umum, Erick Thohir, untuk berpartisipasi mengikuti turnamen di Perancis ini.
""Ya (benar event yang diikuti itu adalah Toulon),"" kata Indra, dikutip dari BolaSport.com pada 3 Mei silam.
""Kemarin pak Ketum sudah saya sampaikan ke beliau ada informasi dari sekretariat PSSI bahwa kami diundang oleh Toulon yang awalnya mereka tidak jadi undangan kami,"" tuturnya.
""Dan sekarang dia (panitia Toulon) berkeinginan mengundang kami. Pak Ketum, Sekjen setuju, kami sedang follow up,"" tutur pelatih yang mengatar Indonesia meraih emas sepak bola SEA Games 2023 itu.

Eks pelatih Bali United tersebut sangat mendukung partisipasi di Turnamen Toulon. Dia menilai turnamen ini bisa digunakan pemain untuk menambah pengalaman.
Timnas U20 Indonesia arahan Indra Sjafri telah melakoni dua laga persahabatan menghadapi China pada Maret 2024. Hasilnya, kedua laga tersebut berakhir dengan skor identik 1-1.
""Kami butuh pertandingan-pertandingan internasional dengan lawan yang sepadan. Untuk Kualifikasi (Piala Asia U20 2024) di bulan September nanti,"" ujar Indra Sjafri.
A post shared by Sports Kompascom (@sports.kompascom)"
Liga Indonesia,"Bali United Vs Persib Pindah Arena: Maung Tak Masalah, Ada Keuntungan",https://bola.kompas.com/read/2024/05/10/17000098/bali-united-vs-persib-pindah-arena-maung-tak-masalah-ada-keuntungan,10/05/2024,"Laga leg pertama semifinal babak Championship Series Liga 1 2023-2024 antara Bali United vs Persib Bandung resmi pindah arena.
Semula, laga akan digelar di Stadion Kapten I Wayan Dipta, Gianyar. Namun, pertandingan Bali United vs Persib lantas dipindahkan ke Bali United Training Center, pada Selasa (14/5/2024).
Bali United terpaksa menjamu Persib tanpa penonton karena kandang asli mereka Stadion Kapten I Wayan Dipta, sedang dipakai untuk ajang Piala Asia U17 Putri 2024 tanggal 6-19 Mei.
Pelatih Persib Bandung, Bojan Hodak, merasa perpindahan arena ini bukan menjadi masalah bagi timnya.
Justru, Hodak menilai ini akan menjadi satu kerugian untuk Bali United asuhan Stefano Cugurra.

“Mungkin itu masalah bagi mereka, tapi bukan masalah bagi kami,” kata Hodak.
“Tapi bagi mereka, mereka sudah mengetahui bagaimana kondisi lapangan latihannya dan kami belum tahu. Jadi kita lihat nanti,” tuturnya.
Seperti kata Hodak, Bali United bisa merasa nyaman lantaran memainkan pertandingan di lapangan latihan sendiri.
Serdadu Tridatu akan lebih tahu karakter permukaan lapangan, sehingga memudahkan mereka dalam mengalirkan bola.
Di lain sisi, keuntungan bagi Persib adalah karena laga tak akan dihadiri oleh suporter tuan rumah.

“Tapi saya rasa mereka bisa merasa nyaman berada di sana karena bermain di lapangan latihannya sendiri,” papar Hodak.
“Mereka sudah terbiasa setiap hari mereka selalu berlatih di sana. Tapi bagi kami bagus karena tidak ada fan yang hadir,” tutur Hodak.

Bali United yang tak akan didukung langsung suporter ternyata tak selamanya menjadi keuntungan bagi Persib.
Sebab, seperti hakikatnya, sepak bola dimainkan untuk para fan. Ikatan klub dan suporter tidak bisa dipisahkan satu sama lain.
“Saya tidak tahu, itu mungkin sedikit menyedihkan,” kata penjaga gawang Persib, Kevin Ray Mendoza.
“Kami tetap akan melakukan yang terbaik dan mengerahkan segala yang dimiliki. Kita lihat nanti, karena kami akan menunjukkan apa yang harus kami lakukan. Tapi ada hal lain, karena ketika ada fan di sana itu akan lebih baik,” ujarnya."
